Date	Month	Collection	Owner	Brand	Pack Size	Pack Type	Queries	SizeOfReturnedData	ResponseTimes(ms)	Price
01/11/2011	Nov-11	uk.collection.name.shops	Rekall	Beta	12	Deluxe	685	75.94	202.86	116.57
01/11/2011	Nov-11	uk.collection.name.shops	Rekall	Beta	12	Giftset	2669	97.35	787.72	116.17
01/11/2011	Nov-11	uk.collection.name.shops	Rekall	Beta	12	Standard	4061	99.7	1063.46	103.08
01/11/2011	Nov-11	uk.collection.name.shops	Rekall	Beta	18	Standard	6587	98.43	1551.86	92.73
01/11/2011	Nov-11	uk.collection.name.shops	Rekall	Beta	60	Standard	948	45.1	248.25	103.07
01/11/2011	Nov-11	uk.collection.name.shops	Stark Ind	Omega	12	Standard	1007	93.35	155.5	60.78
01/11/2011	Nov-11	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	1082	97.08	217.48	79.11
01/11/2011	Nov-11	br.wifi.events	Tyrell Corp	Kappa	12	Standard	3182	99.36	561.25	69.43
01/11/2011	Nov-11	uk.wifi.events	Tyrell Corp	Kappa	18	Standard	4118	96.06	667.72	63.82
01/11/2011	Nov-11	uk.wifi.events	Wayne Ent	Pi	12	Giftset	2249	84.28	414.89	72.61
01/11/2011	Nov-11	br.wifi.available.dates	Aperture	Delta	12	Standard	3757	42.17	462.22	48.42
01/11/2011	Nov-11	uk.wifi.available.dates	Aperture	Eta	12	Standard	1083	5.39	113.47	41.24
01/11/2011	Nov-11	uk.wifi.available.dates	Aperture	Omicron	8	Standard	5533	43.3	963.48	68.54
01/11/2011	Nov-11	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	435	16.28	107.06	96.88
01/11/2011	Nov-11	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	2755	50.5	638.89	91.28
01/11/2011	Nov-11	uk.wifi.available.dates	Aperture	Omicron	12	Standard	15319	72.87	2729.93	70.14
01/11/2011	Nov-11	uk.wifi.available.dates	Aperture	Omicron	18	Standard	28388	54.39	4088.35	56.69
01/11/2011	Nov-11	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	454	19.91	190.44	165.11
01/11/2011	Nov-11	uk.wifi.available.dates	Aperture	Sigma	12	Standard	989	37.69	382.4	152.19
01/11/2011	Nov-11	uk.wifi.available.dates	Aperture	Tau	12	Standard	428	21.16	82.27	75.66
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	632	12.07	87.22	54.32
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	331	21.3	83.14	98.86
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1123	38.4	254.82	89.31
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	610	15.55	98.29	63.42
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	2586	32.89	357.11	54.36
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	473	22.92	195.97	163.07
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	284	10.71	75.28	104.33
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	1667	38.51	405.55	95.76
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	175	9.63	40.13	90.26
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1631	29.92	396.23	95.62
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	14596	56.27	2531.79	68.27
01/11/2011	Nov-11	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	12949	52.94	2083.32	63.33
01/11/2011	Nov-11	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	1154	36.51	208.19	71.01
01/11/2011	Nov-11	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	575	16.61	137.77	94.31
01/11/2011	Nov-11	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	350	8.53	74.32	83.57
01/11/2011	Nov-11	uk.wifi.available.dates	Rekall	Beta	8	Standard	948	26.8	301.46	125.16
01/11/2011	Nov-11	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	183	5.82	60.46	130.03
01/11/2011	Nov-11	uk.wifi.available.dates	Rekall	Beta	12	Giftset	2053	28.59	639.38	122.58
01/11/2011	Nov-11	uk.wifi.available.dates	Rekall	Beta	12	Standard	5396	53.71	1476.44	107.7
01/11/2011	Nov-11	uk.wifi.available.dates	Rekall	Beta	18	Standard	2411	38.4	631.88	103.16
01/11/2011	Nov-11	uk.wifi.available.dates	Rekall	Beta	60	Standard	132	2.5	41.62	124.11
01/11/2011	Nov-11	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	1108	32.27	172.69	61.34
01/11/2011	Nov-11	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	746	20.4	169.56	89.46
01/11/2011	Nov-11	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	3998	41.68	761.33	74.95
01/11/2011	Nov-11	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	1904	33.73	328.61	67.93
01/11/2011	Nov-11	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	989	23.02	195.45	77.79
01/12/2011	Dec-11	br.collection.name.shops	Aperture	Delta	12	Standard	2630	97.02	355.72	53.24
01/12/2011	Dec-11	uk.collection.name.shops	Aperture	Eta	12	Standard	1489	16.41	147.22	38.92
01/12/2011	Dec-11	uk.collection.name.shops	Aperture	Omicron	8	Standard	937	91.56	209.63	88.06
01/12/2011	Dec-11	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	907	94.9	203.45	88.29
01/12/2011	Dec-11	uk.collection.name.shops	Aperture	Omicron	12	Giftset	13754	99.88	2691.56	77.03
01/12/2011	Dec-11	uk.collection.name.shops	Aperture	Omicron	12	Standard	5912	99.89	1090.04	72.57
01/12/2011	Dec-11	uk.collection.name.shops	Aperture	Omicron	18	Standard	64176	100	8881.03	54.47
01/12/2011	Dec-11	uk.collection.name.shops	Aperture	Sigma	12	Giftset	3131	99.62	1135.3	142.72
01/12/2011	Dec-11	uk.collection.name.shops	Aperture	Sigma	12	Standard	1697	97.22	590.08	136.86
01/12/2011	Dec-11	uk.collection.name.shops	Aperture	Tau	12	Standard	1331	96.8	239.71	70.89
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	1295	77.81	177.38	53.92
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	1211	96.4	284.34	92.42
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Iota	12	Standard	2537	98.97	518.87	80.5
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	1375	69.03	209.56	59.99
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	5435	99.93	745.57	53.99
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Mu	12	Standard	451	68.03	170.68	148.96
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Theta	6	Standard	365	20.88	91.02	98.16
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Theta	8	Standard	1409	99.82	323.89	90.48
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	974	80.58	214.32	86.61
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	5924	99.67	1335.28	88.72
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Theta	12	Standard	8944	98.4	1636.71	72.03
01/12/2011	Dec-11	uk.collection.name.shops	Black Mesa	Theta	18	Standard	76010	100	11018.89	57.06
01/12/2011	Dec-11	uk.collection.name.shops	LexCorp	Gamma	12	Standard	3177	99.54	503.42	62.37
01/12/2011	Dec-11	uk.collection.name.shops	MomCorp	Alpha	12	Standard	831	57.23	187.04	88.59
01/12/2011	Dec-11	uk.collection.name.shops	MomCorp	Alpha	18	Standard	4609	94.79	823.01	70.28
01/12/2011	Dec-11	uk.collection.name.shops	Rekall	Beta	8	Standard	2109	99.83	619.6	115.64
01/12/2011	Dec-11	uk.collection.name.shops	Rekall	Beta	12	Deluxe	1009	55.01	299.81	116.95
01/12/2011	Dec-11	uk.collection.name.shops	Rekall	Beta	12	Giftset	7151	98.43	1983.61	109.18
01/12/2011	Dec-11	uk.collection.name.shops	Rekall	Beta	12	Standard	9696	100	2433.02	98.77
01/12/2011	Dec-11	uk.collection.name.shops	Rekall	Beta	18	Standard	14036	99.2	3117.69	87.43
01/12/2011	Dec-11	uk.collection.name.shops	Rekall	Beta	60	Standard	1532	46.87	384.26	98.73
01/12/2011	Dec-11	uk.collection.name.shops	Stark Ind	Omega	12	Standard	1637	93.27	255.05	61.33
01/12/2011	Dec-11	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	1618	97.67	331.36	80.61
01/12/2011	Dec-11	uk.collection.name.shops	Tyrell Corp	Kappa	12	Standard	3691	99.55	654.32	69.78
01/12/2011	Dec-11	uk.wifi.events	Tyrell Corp	Kappa	18	Standard	4973	95.54	825.62	65.35
01/12/2011	Dec-11	br.wifi.events	Wayne Ent	Pi	12	Giftset	1853	80.44	374.93	79.64
01/12/2011	Dec-11	br.wifi.available.dates	Aperture	Delta	12	Standard	1732	35.46	232.83	52.91
01/12/2011	Dec-11	uk.wifi.available.dates	Aperture	Eta	12	Standard	1040	5.77	108	40.87
01/12/2011	Dec-11	uk.wifi.available.dates	Aperture	Omicron	8	Standard	14491	38.71	2364.77	64.23
01/12/2011	Dec-11	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	643	19.64	153.82	94.16
01/12/2011	Dec-11	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	7283	49.12	1519.66	82.13
01/12/2011	Dec-11	uk.wifi.available.dates	Aperture	Omicron	12	Standard	60770	85.1	9558.78	61.91
01/12/2011	Dec-11	uk.wifi.available.dates	Aperture	Omicron	18	Standard	36071	58.45	5208.43	56.83
01/12/2011	Dec-11	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	1448	27.79	549.05	149.25
01/12/2011	Dec-11	uk.wifi.available.dates	Aperture	Sigma	12	Standard	1260	37.1	485.71	151.73
01/12/2011	Dec-11	uk.wifi.available.dates	Aperture	Tau	12	Standard	505	19.97	95.84	74.7
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	718	10.6	101.98	55.91
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	571	21.07	138.55	95.5
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1829	41.39	387.49	83.39
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	694	15.58	112.67	63.9
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	2659	32.25	384.16	56.87
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	669	22.07	267.83	157.58
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	413	10.67	107.95	102.88
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	18937	51.67	3050.56	63.41
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	273	9.6	61.37	88.49
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	2679	31.25	651.28	95.69
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	12431	54.07	2286.91	72.41
01/12/2011	Dec-11	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	55192	57.96	7909.54	56.41
01/12/2011	Dec-11	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	1420	38.53	251.23	69.64
01/12/2011	Dec-11	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	2954	33.19	581.3	77.46
01/12/2011	Dec-11	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	604	9.32	113.97	74.27
01/12/2011	Dec-11	uk.wifi.available.dates	Rekall	Beta	8	Standard	2081	32.46	616.24	116.56
01/12/2011	Dec-11	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	467	8.25	150.7	127.01
01/12/2011	Dec-11	uk.wifi.available.dates	Rekall	Beta	12	Giftset	3368	32.57	1022.44	119.49
01/12/2011	Dec-11	uk.wifi.available.dates	Rekall	Beta	12	Standard	8249	52.54	2191.75	104.58
01/12/2011	Dec-11	uk.wifi.available.dates	Rekall	Beta	18	Standard	7344	46.01	1709.9	91.64
01/12/2011	Dec-11	uk.wifi.available.dates	Rekall	Beta	60	Standard	252	5.48	80.84	126.27
01/12/2011	Dec-11	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	2487	37.25	389.94	61.71
01/12/2011	Dec-11	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	940	21.26	210.77	88.26
01/12/2011	Dec-11	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	5170	51.69	974.3	74.18
01/12/2011	Dec-11	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	1685	28.26	296.84	69.34
01/12/2011	Dec-11	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	1141	25.23	236.71	81.66
01/01/2012	Jan-12	br.collection.name.shops	Aperture	Delta	12	Standard	1943	97.68	272.74	55.25
01/01/2012	Jan-12	br.collection.name.shops	Aperture	Eta	12	Standard	1217	12.63	132.07	42.71
01/01/2012	Jan-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	454	74.8	100.89	87.47
01/01/2012	Jan-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	473	80.11	104.12	86.64
01/01/2012	Jan-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	3328	98.3	726.11	85.88
01/01/2012	Jan-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	4963	99.89	925	73.36
01/01/2012	Jan-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	19509	98.91	2888.99	58.29
01/01/2012	Jan-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	667	91.71	266.93	157.52
01/01/2012	Jan-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	1000	94.51	359.5	141.5
01/01/2012	Jan-12	uk.collection.name.shops	Aperture	Tau	12	Standard	953	95.62	172	71.04
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	940	70.58	129.13	54.07
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	718	95.33	171.56	94.05
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	1089	95.42	240.13	86.79
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	1110	74.44	169.1	59.96
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	4274	99.27	590.06	54.34
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	227	70.54	89.21	154.68
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	148	14.73	36.8	97.86
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	1331	97.42	292.53	86.51
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	560	81.5	123.63	86.9
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	3019	97.54	687.19	89.59
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	6162	98.66	1167.62	74.58
01/01/2012	Jan-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	19510	97.57	3028.43	61.1
01/01/2012	Jan-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	2146	98.05	346	63.46
01/01/2012	Jan-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	635	64.62	139.55	86.5
01/01/2012	Jan-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2543	93.3	461.75	71.47
01/01/2012	Jan-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1150	98.67	330.05	112.96
01/01/2012	Jan-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	616	55.93	182.03	116.31
01/01/2012	Jan-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	2461	92.23	708.67	113.34
01/01/2012	Jan-12	uk.collection.name.shops	Rekall	Beta	12	Standard	10500	99.47	2522.24	94.55
01/01/2012	Jan-12	uk.collection.name.shops	Rekall	Beta	18	Standard	5732	96.62	1331.45	91.43
01/01/2012	Jan-12	uk.collection.name.shops	Rekall	Beta	60	Standard	981	56.94	250.75	100.61
01/01/2012	Jan-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	1110	94.26	175.42	62.2
01/01/2012	Jan-12	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	1108	96.8	222.79	79.14
01/01/2012	Jan-12	uk.collection.name.shops	Tyrell Corp	Kappa	12	Standard	6124	99.08	1038.54	66.75
01/01/2012	Jan-12	br.wifi.events	Tyrell Corp	Kappa	18	Standard	4766	94.74	762.44	62.97
01/01/2012	Jan-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	0	78.61	138.11	81.38
01/01/2012	Jan-12	br.wifi.available.dates	Aperture	Delta	12	Standard	1102	22.58	160.7	57.4
01/01/2012	Jan-12	br.wifi.available.dates	Aperture	Eta	12	Standard	1069	3.68	112.46	41.41
01/01/2012	Jan-12	br.wifi.available.dates	Aperture	Omicron	8	Standard	4058	24.2	740.44	71.82
01/01/2012	Jan-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	341	9.11	84.23	97.22
01/01/2012	Jan-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	1850	30.43	432.94	92.11
01/01/2012	Jan-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	15122	46.58	2552.16	66.43
01/01/2012	Jan-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	13765	35.72	2131.24	60.94
01/01/2012	Jan-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	338	12.31	147.59	171.88
01/01/2012	Jan-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	796	21.36	313.73	155.13
01/01/2012	Jan-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	334	12.87	66.64	78.53
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	454	6.36	64.86	56.23
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	321	11.93	80.78	99.05
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	799	23.49	185.65	91.45
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	503	11.12	81.71	63.94
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	2254	21.7	326.67	57.04
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	308	10.58	128.71	164.49
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	257	7.51	67.33	103.12
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	51985	63.86	8061.81	61.04
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	188	6.03	42.66	89.31
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1513	20.23	366.56	95.36
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	7041	39.25	1391.91	77.81
01/01/2012	Jan-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	11843	35.91	1910.93	63.51
01/01/2012	Jan-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	1152	21.24	206.95	70.71
01/01/2012	Jan-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	9270	49.52	1712.95	72.73
01/01/2012	Jan-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	413	6.03	78.92	75.22
01/01/2012	Jan-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	5309	55.02	1392.52	103.24
01/01/2012	Jan-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	212	4.86	69.61	129.25
01/01/2012	Jan-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	1174	18.34	373.08	125.08
01/01/2012	Jan-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	7760	37.3	1938.17	98.31
01/01/2012	Jan-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	2705	24.59	674.45	98.14
01/01/2012	Jan-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	142	2.8	46.3	128.35
01/01/2012	Jan-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	1235	21.25	197.99	63.1
01/01/2012	Jan-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	5306	16.42	848.42	62.94
01/01/2012	Jan-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	7027	35.72	1255.98	70.35
01/01/2012	Jan-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	802	15.72	151.9	74.55
01/01/2012	Jan-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	518	13.44	109.41	83.14
01/02/2012	Feb-12	br.collection.name.shops	Aperture	Delta	12	Standard	2224	97.79	316.06	55.94
01/02/2012	Feb-12	uk.collection.name.shops	Aperture	Eta	12	Standard	1382	14.83	150.39	42.83
01/02/2012	Feb-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	431	63.84	95.97	87.65
01/02/2012	Feb-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	335	67.85	76.49	89.87
01/02/2012	Feb-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	2527	97.66	570.91	88.93
01/02/2012	Feb-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	7494	99.57	1363.44	71.61
01/02/2012	Feb-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	9690	99.88	1600.74	65.02
01/02/2012	Feb-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	494	89.85	206.3	164.37
01/02/2012	Feb-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	738	92.27	277.79	148.16
01/02/2012	Feb-12	uk.collection.name.shops	Aperture	Tau	12	Standard	874	94.76	159.19	71.69
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	984	61.03	132.76	53.1
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	602	90.23	145.07	94.85
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	987	97.77	221.5	88.33
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	946	71.63	144.47	60.11
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	3869	98.13	541.45	55.08
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	287	69.7	114.01	156.36
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	208	18.39	53.55	101.33
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	839	93.57	190.33	89.29
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	476	64.64	105.49	87.23
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	2552	98.26	590.15	91.02
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	6629	98.02	1254.31	74.48
01/02/2012	Feb-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	21785	99.95	3445.05	62.24
01/02/2012	Feb-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	1952	98.57	319.97	64.52
01/02/2012	Feb-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	607	59.99	134.41	87.16
01/02/2012	Feb-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2291	92.92	435.83	74.88
01/02/2012	Feb-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1503	99.69	440.83	115.44
01/02/2012	Feb-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	478	47.98	143.59	118.23
01/02/2012	Feb-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	1907	81.47	563.57	116.32
01/02/2012	Feb-12	uk.collection.name.shops	Rekall	Beta	12	Standard	6372	99.27	1605.85	99.2
01/02/2012	Feb-12	uk.collection.name.shops	Rekall	Beta	18	Standard	4889	96.48	1202.14	96.78
01/02/2012	Feb-12	uk.collection.name.shops	Rekall	Beta	60	Standard	769	50.09	199.33	102.03
01/02/2012	Feb-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	944	92.79	149.79	62.46
01/02/2012	Feb-12	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	1208	96.64	244.41	79.64
01/02/2012	Feb-12	br.wifi.events	Tyrell Corp	Kappa	12	Standard	4352	98.83	766.28	69.3
01/02/2012	Feb-12	uk.wifi.events	Tyrell Corp	Kappa	18	Standard	4454	94.36	748.69	66.16
01/02/2012	Feb-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	0	75.1	154.16	77.89
01/02/2012	Feb-12	br.wifi.available.dates	Aperture	Delta	12	Standard	1120	21.74	161.75	56.85
01/02/2012	Feb-12	uk.wifi.available.dates	Aperture	Eta	12	Standard	1202	3.88	126.52	41.43
01/02/2012	Feb-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	5477	24.74	942.52	67.73
01/02/2012	Feb-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	328	9.83	80.74	96.89
01/02/2012	Feb-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	1928	32.38	460.93	94.1
01/02/2012	Feb-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	11378	40.59	2069.57	71.59
01/02/2012	Feb-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	12067	38.62	1943.21	63.38
01/02/2012	Feb-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	407	13.62	178.79	172.91
01/02/2012	Feb-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	802	23.9	325.33	159.67
01/02/2012	Feb-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	405	12.83	81.52	79.23
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	718	7.52	103.46	56.72
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	364	12.26	92.46	99.98
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	948	26.1	223.88	92.95
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	622	12.07	101.3	64.11
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	2113	23.74	315.76	58.82
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	344	12.87	142.64	163.21
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	304	7.59	80.81	104.64
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	51754	65.62	8020.93	61
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	175	5.74	39.99	89.94
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1611	21.38	389.39	95.14
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	10440	42.35	2017.15	76.05
01/02/2012	Feb-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	12053	37.11	1978.42	64.61
